Date,Aruba,Afghanistan,Angola,Albania,Andorra,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,The Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,Congo Dem. Rep.,Congo Rep.,Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,European Union,Finland,Fiji,France,Faroe Islands,Micronesia Fed. Sts.,Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,The Gambia,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,Hong Kong SAR China,Honduras,Croatia,Haiti,Hungary,Indonesia,Isle of Man,India,Ireland,Iran Islamic Rep.,Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Liechtenstein,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Puerto Rico,Korea Dem. People’s Rep.,Portugal,Paraguay,West Bank and Gaza,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,South Sudan,Sub-Saharan Africa,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,Samoa,Kosovo,Yemen Rep.,South Africa,Zambia,Zimbabwe
2004,74.156,57.772,49.263,75.039,,75.174,74.28,72.513,,74.821,80.490243902439,79.1804878048781,68.249,52.547,78.8780487804878,56.887,52.602,67.331,72.5634146341463,75.167,71.988,75.068,68.9560975609756,69.749,78.4853658536586,64.766,71.531,77.808,73.801,64.483,51.15,44.413,79.8926829268293,81.0878048780488,80.045,77.391,72.689,49.788,52.321,52.917,54.667,74.026,59.904,70.219,77.996,77.499,,,78.506,75.7219512195122,78.6804878048781,57.682,,77.4926829268293,70.499,72.594,72.3611445941669,73.887,69.271,57.932,79.8707317073171,71.909756097561,55.174,78.1174033670785,78.7146341463415,66.247,80.1634146341464,79.190243902439,65.282,57.885,78.7463414634146,70.451,58.225,,52.499,57.553,51.883,54.263,79.0390243902439,73.088,68.8068292682927,69.437,76.387,66.412,81.8292682926829,71.77,75.520243902439,58.292,72.6487804878049,66.969,,64.095,78.5390243902439,71.592,68.437,80.9975609756098,80.1463414634146,80.7804878048781,74.146,72.427,82.030243902439,65.8878048780488,53.475,68.1536585365854,62.186,64.242,,77.6658536585366,73.439,61.065,76.432,54.422,71.693,73.966,72.8192291597676,81.7707317073171,74.337,43.083,71.9609756097561,79.1219512195122,72.0268292682927,81.304,77.7219512195122,71.067,,67.665,60.752,73.034,75.243,,73.892,51.224,79.2536585365854,61.294,73.486,64.671,,50.143,61.17,72.2767479674797,46.823,73.364,77.7244879766956,50.6,75.4707317073171,52.668,47.72,70.933,79.0951219512195,79.8414634146342,64.729,,79.5487804878049,73.851,63.736,75.728,72.581,69.013,,60.245,74.8463414634146,78.1758536585366,68.102,77.6707317073171,71.464,71.842,73.751,78.083,71.5942756097561,65.4709756097561,53.595,64.3951878712636,73.159,60.092,59.912,79.490243902439,68.845,43.467,69.908,,52.043,72.6829268292683,51.095,52.2247902590607,64.02,68.555,73.9585365853659,77.2073170731707,80.4975609756098,42.731,,72.6609756097561,74.25,,48.27,54.234,71.728,65.314,64.693,62.893,69.822,70.428,74.034,72.004,,53.602,50.554,68.1853658536585,75.599,77.4878048780488,68.135,71.208,72.746,,77.8731707317073,73.875,68.176,70.089,68.4463414634146,62.931,53.444,47.354,43.065
2005,74.287,58.29,50.165,75.228,,75.376,74.451,72.626,,75.019,80.8414634146342,79.3317073170732,68.747,53.369,78.9804878048781,57.355,53.31,67.773,72.5609756097561,75.326,71.987,75.198,68.8512195121951,69.998,78.6853658536586,65.312,71.896,77.915,74.006,65.289,52.13,44.744,80.1926829268293,81.2365853658537,80.298,77.63,72.985,50.12,52.76,53.675,55.6,74.265,60.126,70.424,78.117,77.688,,,78.63,75.9243902439024,78.9317073170732,57.991,,77.8439024390244,70.771,73.072,72.6246207493677,74.112,69.434,58.707,80.1707317073171,72.5682926829268,56.223,78.2710112460057,78.8170731707317,66.313,80.1634146341464,79.4414634146342,65.489,58.181,79.0487804878049,70.538,58.719,,53.238,57.939,52.275,54.449,79.2390243902439,73.123,69.2207317073171,69.762,76.687,66.694,81.6292682926829,72.026,75.2446341463415,58.652,72.6487804878049,67.334,,64.5,78.9439024390244,71.917,68.266,81.5024390243902,80.1512195121951,80.7829268292683,74.148,72.595,81.9251219512195,65.909756097561,54.732,67.9560975609756,63.088,64.478,,78.1682926829268,73.538,61.625,76.865,55.393,71.902,74.122,73.0605387483184,80.6682926829268,74.695,42.658,71.2536585365854,79.4317073170732,71.3560975609756,81.523,77.8707317073171,71.746,,67.82,61.212,73.612,75.3,,73.986,52.057,79.3,61.607,73.642,65.103,,50.387,61.349,72.4321951219512,47.844,73.555,77.7540822503293,50.931,75.7219512195122,53.411,48.252,71.195,79.3463414634146,80.0414634146342,65.264,,79.8512195121951,74.23,63.951,75.892,72.908,69.112,69.1292682926829,60.534,74.9951219512195,78.2960975609756,68.389,78.0707317073171,71.667,72.028,74.116,78.252,71.8788951219512,65.529756097561,55.254,64.7831708529086,73.256,60.525,60.62,79.990243902439,69.158,44.502,70.124,,52.346,72.8341463414634,51.686,52.886428040445,64.659,68.877,73.9048780487805,77.6121951219512,80.5463414634146,42.518,,72.1317073170732,74.43,,48.549,54.602,72.099,66.08,65.017,63.882,69.836,70.691,74.217,72.424,,54.349,51.676,67.9568292682927,75.826,77.4878048780488,68.407,71.331,72.852,,77.4219512195122,74.092,68.35,70.374,68.6951219512195,63.481,53.447,48.496,43.241
2006,74.429,58.826,51.143,75.423,,75.573,74.62,72.716,,75.204,81.0414634146342,79.8804878048781,69.259,54.163,79.380487804878,57.817,54.063,68.213,72.6121951219512,75.478,71.988,75.342,69.4048780487805,70.286,78.8878048780488,65.853,72.26,78.009,74.189,66.031,53.435,45.158,80.3439024390244,81.490243902439,80.553,77.865,73.271,50.561,53.215,54.401,56.573,74.5,60.407,70.565,78.239,77.864,74.709756097561,,78.764,76.5243902439024,79.1317073170732,58.34,,78.0951219512195,71.041,73.521,72.9216442984265,74.319,69.608,59.487,80.8219512195122,72.6914634146341,57.334,78.6689232717419,79.2146341463415,66.362,80.8121951219512,79.690243902439,65.697,58.641,79.2487804878049,70.635,59.234,,54.052,58.313,52.691,54.638,79.4390243902439,73.125,69.5192682926829,70.082,76.966,66.972,82.3756097560976,72.285,75.8368292682927,59.028,73.0975609756098,67.717,,64.918,79.2414634146342,72.257,68.157,81.1585365853659,80.5536585365854,81.2829268292683,74.143,72.763,82.3219512195122,66.1609756097561,56.093,67.6951219512195,63.927,64.712,,78.6682926829268,73.66,62.182,77.26,56.4,72.063,74.276,73.2874998549161,80.9487804878049,74.904,42.595,71.0560975609756,79.2878048780488,70.8658536585366,81.748,78.0707317073171,72.403,,68.022,61.65,74.138,75.296,,74.08,52.839,79.4390243902439,61.938,73.85,65.538,,50.641,61.552,72.4321951219512,49.118,73.744,77.9493926735038,51.609,76.0756097560976,54.18,48.812,71.436,79.6975609756098,80.3439024390244,65.773,,80.0487804878049,74.577,64.176,76.06,73.222,69.233,,60.836,75.1439024390244,78.4163414634146,68.54,78.419512195122,71.862,72.203,74.466,78.425,72.1634146341464,66.7275609756098,57.083,65.1799329141394,73.355,60.969,61.365,80.1414634146342,69.462,45.517,70.333,,52.669,73.3853658536585,52.315,53.6142094633722,65.27,69.227,74.2048780487805,78.0865853658537,80.7487804878049,42.733,,72.2170731707317,74.412,,48.907,55.052,72.499,66.771,65.354,64.803,69.852,70.952,74.391,72.83,,55.119,52.784,68.0775609756098,76.046,77.6878048780488,68.676,71.449,72.938,,78.4756097560976,74.295,68.515,70.642,68.9463414634146,63.997,53.795,49.757,43.853
2007,74.576,59.375,52.177,75.646,,75.767,74.787,72.815,,75.376,81.2926829268293,80.1804878048781,69.752,54.944,79.7829268292683,58.255,54.841,68.648,72.6634146341464,75.625,71.998,75.498,70.2073170731707,70.636,78.9341463414634,66.395,72.618,78.097,74.351,66.709,54.983,45.636,80.5439024390244,81.7414634146342,80.802,78.099,73.553,51.091,53.681,55.091,57.541,74.732,60.734,70.676,78.362,78.019,75.3634146341464,,78.91,76.7243902439025,79.5341463414634,58.719,,78.1951219512195,71.304,73.936,73.2009337761618,74.514,69.788,60.243,80.8731707317073,72.8146341463415,58.467,78.902036027545,79.2634146341464,66.413,81.1121951219512,79.890243902439,65.901,59.229,79.4487804878049,70.765,59.741,,54.864,58.671,53.136,54.842,79.4390243902439,73.096,69.9826829268293,70.409,77.227,67.247,82.3268292682927,72.544,75.7056097560976,59.408,73.1512195121951,68.105,,65.35,79.6414634146342,72.626,68.13,81.4536585365854,80.5048780487805,81.4341463414634,74.129,72.931,82.5070731707317,66.5048780487805,57.463,67.8951219512195,64.697,64.953,,79.119512195122,73.807,62.731,77.609,57.365,72.155,74.426,73.5017976764635,81.2951219512195,75.037,42.854,70.9,79.3829268292683,71.019512195122,81.981,78.2219512195122,73.009,,68.302,62.079,74.621,75.255,,74.19,53.553,79.7926829268293,62.294,74.115,65.985,,50.934,61.776,72.5707317073171,50.595,73.931,78.2395484709121,52.593,76.4780487804878,54.968,49.373,71.673,80.0975609756098,80.3951219512195,66.26,,80.1512195121951,74.893,64.42,76.234,73.528,69.37,,61.141,75.2439024390244,78.4258536585366,68.675,78.3219512195122,72.055,72.366,74.793,78.601,72.5658536585366,67.5868292682927,58.915,65.5877135689297,73.467,61.422,62.126,80.4414634146342,69.762,46.52,70.542,,52.998,73.6317073170732,52.96,54.3854325924344,65.854,69.579,74.2073170731707,78.5609756097561,80.9,43.308,74.5439024390244,73.1439024390244,74.152,,49.335,55.581,72.916,67.382,65.695,65.61,69.878,71.21,74.558,73.235,,55.926,53.887,68.2221951219512,76.251,77.9878048780488,68.939,71.554,73.01,,76.8609756097561,74.474,68.672,70.901,69.1975609756098,64.47,54.452,51.134,44.947
2008,74.725,59.93,53.243,75.912,,75.957,74.952,72.946,,75.535,81.3951219512195,80.4317073170732,70.201,55.721,79.6804878048781,58.654,55.618,69.072,72.9634146341464,75.77,72.022,75.665,70.4560975609756,71.059,79.2365853658537,66.937,72.966,78.184,74.494,67.325,56.679,46.161,80.6951219512195,81.9926829268293,81.041,78.33,73.835,51.682,54.153,55.743,58.466,74.962,61.094,70.786,78.491,78.15,75.309756097561,,79.071,76.9756097560976,79.7365853658537,59.124,,78.4463414634146,71.559,74.311,73.469895568539,74.705,69.971,60.952,81.1756097560976,73.7707317073171,59.581,79.1254988711873,79.5682926829268,66.477,81.2146341463415,80.1390243902439,66.099,59.904,79.6,70.946,60.216,,55.614,59.012,53.612,55.07,79.9390243902439,73.038,70.2134146341464,70.75,77.474,67.521,82.3756097560976,72.803,75.9121951219512,59.782,73.7024390243903,68.485,,65.794,80.0951219512195,73.027,68.19,81.609756097561,80.9512195121951,81.4853658536586,74.103,73.099,82.5875609756098,67.0219512195122,58.76,68.4512195121951,65.394,65.208,,79.5170731707317,73.976,63.271,77.911,58.229,72.174,74.571,73.7041848082989,82.6829268292683,75.157,43.384,71.8121951219512,80.5390243902439,72.419512195122,82.22,78.3707317073171,73.546,,68.671,62.509,75.073,75.194,,74.324,54.193,79.6365853658537,62.678,74.43,66.447,,51.292,62.015,72.5707317073171,52.206,74.118,78.3009807985721,53.817,76.6804878048781,55.764,49.913,71.915,80.2512195121951,80.5926829268293,66.727,,80.3512195121951,75.179,64.685,76.414,73.826,69.515,,61.442,75.5439024390244,77.9629268292683,68.884,78.5243902439025,72.251,72.517,75.092,78.775,72.5658536585366,67.9492682926829,60.612,66.0052498179568,73.598,61.879,62.88,80.790243902439,70.063,47.508,70.756,,53.326,73.8853658536585,53.6,55.1744564227716,66.412,69.91,74.7048780487805,78.7658536585366,81.1,44.17,74.5365853658537,73.1634146341464,73.647,,49.82,56.178,73.341,67.911,66.031,66.276,69.921,71.464,74.72,73.649,,56.777,54.984,68.2514634146342,76.437,78.0390243902439,69.193,71.643,73.071,,77.2634146341463,74.625,68.824,71.158,69.3975609756098,64.892,55.36,52.606,46.504
2009,74.872,60.484,54.311,76.221,,76.145,75.116,73.118,,75.683,81.5439024390244,80.3317073170732,70.597,56.488,80.0341463414634,59.009,56.377,69.485,73.4121951219512,75.913,72.067,75.844,70.4073170731707,71.541,79.3884390243902,67.476,73.3,78.272,74.623,67.882,58.447,46.719,80.9951219512195,82.0439024390244,81.268,78.558,74.119,52.313,54.627,56.35,59.321,75.193,61.475,70.911,78.626,78.256,76.1560975609756,,79.245,77.0780487804878,79.8365853658537,59.561,,78.5975609756098,71.806,74.644,73.7591251149315,74.895,70.159,61.602,81.4756097560976,74.8243902439024,60.645,79.3572283355053,79.719512195122,66.559,81.4146341463415,80.3878048780488,66.29,60.637,80.0512195121951,71.18,60.645,,56.279,59.334,54.113,55.329,80.1878048780488,72.96,70.4678048780488,71.108,77.71,67.792,82.7756097560976,73.061,76.1682926829268,60.148,73.9048780487805,68.853,,66.244,80.190243902439,73.457,68.34,81.7512195121951,81.4048780487805,81.6365853658537,74.071,73.266,82.9314634146342,68.4292682926829,59.932,69.1024390243903,66.014,65.48,,79.9682926829268,74.162,63.797,78.161,58.971,72.129,74.712,73.9042178299206,81.5,75.286,44.146,72.9146341463415,80.6365853658537,73.0804878048781,82.462,78.5707317073171,74.003,,69.119,62.944,75.499,75.128,,74.484,54.756,80.2414634146342,63.089,74.784,66.916,,51.738,62.266,72.8824390243902,53.888,74.305,78.6477282693838,55.207,76.980487804878,56.557,50.422,72.167,80.5487804878049,80.7951219512195,67.178,,80.7024390243902,75.44,64.969,76.6,74.12,69.667,,61.739,75.6951219512195,78.191,69.185,78.7268292682927,72.45,72.656,75.363,78.945,73.309756097561,68.6846341463415,62.129,66.4278567036032,73.75,62.33,63.607,81.2414634146342,70.366,48.468,70.978,,53.654,73.9853658536586,54.219,55.961118121424,66.938,70.209,74.909756097561,78.9707317073171,81.3512195121951,45.275,75.5878048780488,73.0829268292683,72.938,,50.346,56.818,73.766,68.36,66.355,66.796,69.982,71.71,74.88,74.074,,57.666,56.06,69.19,76.603,78.390243902439,69.435,71.716,73.116,,77.6146341463415,74.745,68.974,71.412,69.6487804878049,65.255,56.46,54.13,48.449
2010,75.017,61.028,55.35,76.562,,76.332,75.278,73.331,,75.823,81.6951219512195,80.5804878048781,70.938,57.228,80.1829268292683,59.318,57.096,69.881,73.5121951219512,76.057,72.144,76.031,70.4048780487805,72.057,79.2885365853658,68.007,73.619,78.364,74.74,68.384,60.211,47.312,81.2463414634146,82.2463414634146,81.483,78.779,74.409,52.964,55.101,56.909,60.093,75.424,61.862,71.062,78.769,78.338,,82.190243902439,79.43,77.4243902439024,79.9878048780488,60.062,,79.1,72.046,74.938,74.0129968994407,75.089,70.349,62.193,81.6268292682927,75.4292682926829,61.627,79.6294260577636,79.8707317073171,66.655,81.6634146341464,80.5878048780488,66.471,61.4,80.4024390243902,71.46,61.03,,56.861,59.637,54.628,55.622,80.3878048780488,72.867,70.8570731707317,71.481,77.941,68.059,82.9780487804878,73.317,76.4756097560976,60.511,74.2073170731707,69.205,,66.693,80.7439024390244,73.905,68.567,81.8975609756098,81.6024390243902,82.0365853658537,74.038,73.428,82.8426829268293,68.2953658536585,60.959,69.3,66.56,65.769,,80.1170731707317,74.358,64.306,78.36,59.6,72.044,74.852,74.0972513009511,81.8414634146342,75.439,45.1,73.2682926829268,80.6317073170732,73.4829268292683,82.704,78.7219512195122,74.382,,69.616,63.388,75.905,75.065,,74.662,55.251,81.3975609756098,63.525,75.151,67.38,,52.31,62.527,72.9673170731707,55.564,74.493,78.8094598042627,56.665,77.2591221344293,57.333,50.896,72.428,80.7024390243902,80.9975609756098,67.611,,80.7024390243902,75.682,65.264,76.792,74.41,69.823,,62.029,76.2463414634146,78.4190975609756,69.571,79.0268292682927,72.653,72.788,75.611,79.108,73.4585365853659,68.8412195121951,63.433,66.8487685318254,73.917,62.764,64.284,81.5414634146342,70.674,49.382,71.21,,53.99,74.3365853658537,54.8,56.7254700434881,67.43,70.465,75.1121951219512,79.4219512195122,81.4512195121951,46.601,,73.1975609756098,72.108,,50.89,57.468,74.184,68.736,66.657,67.186,70.059,71.946,75.041,74.507,,58.584,57.099,70.2653658536586,76.75,78.5414634146342,69.672,71.776,73.134,,77.9658536585366,74.837,69.123,71.663,69.9,65.549,57.669,55.655,50.64
2011,75.158,61.553,56.33,76.914,,76.521,75.439,73.572,,75.956,81.8951219512195,80.9829268292683,71.234,57.925,80.5853658536585,59.59,57.761,70.256,74.1634146341464,76.2,72.263,76.219,70.5536585365854,72.57,81.1526829268293,68.521,73.921,78.456,74.852,68.84,61.91,47.95,81.4487804878049,82.6951219512195,81.688,78.986,74.708,53.62,55.581,57.427,60.785,75.655,62.24,71.243,78.919,78.4,77.4731707317073,,79.621,77.8731707317073,80.4365853658537,60.667,,79.8,72.284,75.199,74.2659501236743,75.289,70.543,62.732,82.4756097560976,76.2292682926829,62.505,80.1377728776197,80.4707317073171,66.759,82.1146341463415,80.8390243902439,66.646,62.168,80.9512195121951,71.773,61.381,,57.387,59.917,55.144,55.945,80.7317073170732,72.768,71.0624390243902,71.861,78.173,68.321,83.4219512195122,73.569,76.7756097560976,60.879,74.8585365853659,69.542,,67.13,80.7463414634146,74.352,68.848,82.3585365853659,81.6560975609756,82.1878048780488,74.012,73.581,82.5912195121951,68.98,61.851,69.6024390243902,67.043,66.072,,80.5682926829268,74.55,64.797,78.507,60.146,71.956,74.993,74.2831448266383,81.7926829268293,75.614,46.207,73.5634146341464,80.9878048780488,73.5756097560976,82.938,78.8707317073171,74.696,,70.119,63.836,76.293,75.011,,74.846,55.701,80.7463414634146,63.983,75.505,67.818,,53.043,62.799,73.2668292682927,57.161,74.683,78.9205803713592,58.085,76.6468353787517,58.081,51.346,72.692,81.2048780487805,81.2951219512195,68.028,,80.9048780487805,75.916,65.562,76.989,74.697,69.984,,62.316,76.6951219512195,78.6406585365854,70.012,80.4707317073171,72.86,72.915,75.844,79.26,74.409756097561,69.6839024390244,64.523,67.2583178427736,74.089,63.171,64.898,81.7439024390244,70.985,50.234,71.449,,54.342,74.5365853658537,55.325,57.4560025475248,67.885,70.676,75.9585365853659,79.9707317073171,81.8024390243902,48.141,,72.7243902439024,71.27,,51.424,58.092,74.593,69.055,66.928,67.477,70.148,72.17,75.206,74.944,,59.525,58.087,70.8092682926829,76.882,78.6414634146342,69.91,71.827,73.11,,78.4170731707317,74.904,69.272,71.906,70.1487804878049,65.768,58.895,57.126,52.896
2012,75.299,62.054,57.236,77.252,,76.711,75.598,73.82,,76.087,82.0463414634146,80.9365853658537,71.506,58.568,80.3853658536585,59.842,58.374,70.606,74.3146341463415,76.342,72.424,76.401,71.9658536585366,73.044,81.6778048780488,69.01,74.209,78.547,74.962,69.263,63.511,48.638,81.6487804878049,82.6975609756098,81.883,79.176,75.013,54.271,56.073,57.914,61.423,75.882,62.595,71.445,79.074,78.446,77.5243902439024,,79.812,78.0756097560976,80.5390243902439,61.395,,80.0512195121951,72.523,75.436,74.5621267464985,75.495,70.736,63.238,82.4268292682927,76.3268292682927,63.281,80.1568881522259,80.6268292682927,66.859,81.9682926829268,81.090243902439,66.817,62.924,80.9048780487805,72.097,61.72,,57.905,60.178,55.645,56.288,80.6341463414634,72.669,71.2990243902439,72.236,78.408,68.575,83.4804878048781,73.814,76.9243902439024,61.26,75.0634146341463,69.866,,67.545,80.8463414634146,74.776,69.148,82.9170731707317,81.7048780487805,82.2390243902439,74.001,73.722,83.0960975609756,69.61,62.659,70.0024390243902,67.48,66.381,,80.819512195122,74.728,65.267,78.611,60.663,71.901,75.138,74.4614890508871,82.3829268292683,75.796,47.416,73.8634146341464,81.3926829268293,73.7780487804878,83.158,79.0219512195122,74.97,,70.581,64.28,76.664,74.966,,75.019,56.135,80.7463414634146,64.453,75.823,68.217,,53.931,63.079,73.8634146341464,58.629,74.877,79.0315168165906,59.387,77.0690703645998,58.79,51.786,72.951,81.1048780487805,81.4512195121951,68.426,,81.1560975609756,76.149,65.849,77.188,74.981,70.149,,62.604,76.7463414634146,78.8475853658537,70.454,80.3731707317073,73.068,73.041,76.074,79.399,74.4121951219512,70.0721951219512,65.438,67.6463399602528,74.254,63.542,65.448,81.9951219512195,71.296,51.018,71.692,85.4170731707317,54.713,74.8365853658537,55.791,58.1495795385572,68.306,70.851,76.109756097561,80.1243902439024,81.7048780487805,49.862,73.0536585365854,74.2756097560976,70.55,,51.928,58.661,74.992,69.34,67.167,67.72,70.242,72.382,75.376,75.373,,60.47,59.017,70.9441463414634,77.004,78.7414634146342,70.155,71.879,73.037,,78.6682926829268,74.958,69.421,72.136,70.4975609756098,65.92,60.06,58.502,55.032
2013,75.441,62.525,58.054,77.554,,76.903,75.756,74.056,,76.218,82.1487804878049,81.1365853658537,71.768,59.148,80.5878048780488,60.092,58.937,70.93,74.8609756097561,76.484,72.62,76.569,72.4707317073171,73.452,80.5724390243902,69.468,74.483,78.633,75.075,69.662,64.976,49.371,81.7487804878049,82.7975609756098,82.071,79.349,75.321,54.906,56.576,58.381,62.022,76.105,62.922,71.661,79.234,78.485,77.8268292682927,,79.999,78.1756097560976,80.490243902439,62.239,,80.3,72.763,75.661,74.8482143887022,75.707,70.928,63.726,83.0780487804878,77.1414634146342,63.961,80.4637409328603,80.9756097560976,66.95,82.219512195122,81.3414634146342,66.986,63.648,81.0048780487805,72.412,62.064,,58.447,60.426,56.117,56.642,81.2853658536585,72.579,71.8304878048781,72.596,78.649,68.819,83.8317073170732,74.051,77.1268292682927,61.658,75.5658536585366,70.179,,67.931,80.9487804878049,75.162,69.437,82.0609756097561,82.0560975609756,82.690243902439,74.01,73.851,83.3319512195122,70.45,63.419,70.2024390243902,67.888,66.69,,81.2707317073171,74.885,65.717,78.683,61.186,71.907,75.286,74.6328307448558,82.2609756097561,75.974,48.663,73.9146341463415,81.8,73.9829268292683,83.361,79.1707317073171,75.227,,70.968,64.713,77.018,74.93,,75.171,56.578,81.7463414634146,64.921,76.089,68.566,,54.949,63.366,74.0170731707317,59.931,75.072,79.0422667393636,60.513,77.1762108738893,59.455,52.228,73.197,81.3048780487805,81.7512195121951,68.806,,81.4073170731707,76.388,66.117,77.386,75.258,70.315,,62.892,77,79.0343414634146,70.853,80.7219512195122,73.274,73.17,76.307,79.527,75.0634146341463,70.5787804878049,66.219,68.0077190249383,74.402,63.875,65.939,82.2463414634146,71.601,51.731,71.935,,55.104,75.1853658536585,56.2,58.8013898931051,68.695,71.002,76.4121951219512,80.3219512195122,81.9560975609756,51.699,,73.119512195122,70.049,,52.386,59.16,75.378,69.609,67.375,67.953,70.335,72.582,75.552,75.784,,61.398,59.881,71.159512195122,77.124,78.7414634146342,70.41,71.939,72.918,,78.8682926829268,75.006,69.57,72.351,70.7975609756098,66.016,61.099,59.746,56.897
2014,75.583,62.966,58.776,77.813,,77.095,75.913,74.273,,76.349,82.3,81.490243902439,72.022,59.665,81.2878048780488,60.345,59.45,71.231,74.4658536585366,76.624,72.847,76.723,72.9707317073171,73.782,80.7973170731708,69.891,74.745,78.717,75.193,70.046,66.265,50.129,81.8,83.1975609756098,82.252,79.504,75.629,55.508,57.083,58.828,62.582,76.322,63.214,71.886,79.398,78.521,77.9756097560976,,80.178,78.8243902439024,81.090243902439,63.171,,80.7,73.003,75.878,75.1251702917927,75.923,71.117,64.201,83.2292682926829,77.0341463414634,64.547,80.8704475779471,81.1804878048781,67.03,82.719512195122,81.5926829268293,67.152,64.318,81.3048780487805,72.707,62.416,,59.016,60.667,56.556,57.001,81.3853658536585,72.503,71.5384146341464,72.935,78.895,69.049,83.9804878048781,74.278,77.4780487804878,62.069,75.7634146341463,70.481,,68.286,81.3487804878049,75.502,69.7,82.8609756097561,82.1536585365854,83.090243902439,74.042,73.969,83.5878048780488,71.62,64.135,70.4024390243902,68.273,66.995,,81.7219512195122,75.019,66.144,78.732,61.723,71.981,75.44,74.7990690810122,82.0731707317073,76.147,49.891,74.5170731707317,82.2292682926829,74.1243902439024,83.543,79.3219512195122,75.477,,71.267,65.133,77.36,74.908,,75.299,57.036,82.0463414634146,65.378,76.297,68.863,,56.062,63.654,74.1943902439024,61.042,75.268,79.1381544431363,61.425,77.2528725957226,60.07,52.672,73.429,81.7073170731707,82.1,69.168,,81.4048780487805,76.634,66.36,77.583,75.529,70.481,,63.181,77.6024390243902,79.2024634146342,71.198,81.1219512195122,73.473,73.303,76.546,79.646,74.909756097561,70.7436585365854,66.884,68.3402062592725,74.533,64.169,66.37,82.4951219512195,71.896,52.372,72.175,,55.509,75.3365853658537,56.552,59.4047999444643,69.052,71.133,76.8121951219512,81.0780487804878,82.2536585365854,53.569,77.0682926829268,73.2292682926829,69.821,,52.789,59.58,75.747,69.874,67.552,68.197,70.427,72.768,75.734,76.172,,62.288,60.669,71.1865853658537,77.244,78.8414634146342,70.671,72.01,72.762,,78.9682926829268,75.056,69.719,72.549,71.0975609756098,66.066,61.968,60.831,58.41
